The five columns in this file are (in order): kinetic energy, potential energy, angular momentum (x,y,z)
0.000118435 -0.000118435 0 0 2.66572e-05
0.000100918 -0.000100917 0 0 2.66572e-05
7.62267e-05 -7.62259e-05 0 0 2.66572e-05
5.95488e-05 -5.95484e-05 0 0 2.66572e-05
4.87959e-05 -4.87957e-05 0 0 2.66572e-05
4.14898e-05 -4.14898e-05 0 0 2.66572e-05
3.62418e-05 -3.62419e-05 0 0 2.66572e-05
3.22957e-05 -3.22957e-05 0 0 2.66572e-05
2.92187e-05 -2.92188e-05 0 0 2.66572e-05
2.67493e-05 -2.67494e-05 0 0 2.66572e-05
2.47207e-05 -2.47209e-05 0 0 2.66572e-05
2.30222e-05 -2.30224e-05 0 0 2.66572e-05
2.15774e-05 -2.15775e-05 0 0 2.66572e-05
2.03318e-05 -2.03319e-05 0 0 2.66572e-05
1.92456e-05 -1.92458e-05 0 0 2.66572e-05
1.82892e-05 -1.82894e-05 0 0 2.66572e-05
1.74398e-05 -1.744e-05 0 0 2.66572e-05
1.66797e-05 -1.66799e-05 0 0 2.66572e-05
1.59951e-05 -1.59953e-05 0 0 2.66572e-05
1.53747e-05 -1.5375e-05 0 0 2.66572e-05
1.48097e-05 -1.48099e-05 0 0 2.66572e-05
1.42926e-05 -1.42928e-05 0 0 2.66572e-05
1.38173e-05 -1.38175e-05 0 0 2.66572e-05
1.33787e-05 -1.33789e-05 0 0 2.66572e-05
1.29726e-05 -1.29728e-05 0 0 2.66572e-05
1.25952e-05 -1.25955e-05 0 0 2.66572e-05
1.22436e-05 -1.22439e-05 0 0 2.66572e-05
1.1915e-05 -1.19153e-05 0 0 2.66572e-05
1.16072e-05 -1.16074e-05 0 0 2.66572e-05
1.13181e-05 -1.13184e-05 0 0 2.66572e-05
1.10461e-05 -1.10463e-05 0 0 2.66572e-05
1.07895e-05 -1.07897e-05 0 0 2.66572e-05
1.0547e-05 -1.05472e-05 0 0 2.66572e-05
1.03175e-05 -1.03177e-05 0 0 2.66572e-05
1.00998e-05 -1.01e-05 0 0 2.66572e-05
9.89307e-06 -9.8933e-06 0 0 2.66572e-05
9.69642e-06 -9.69666e-06 0 0 2.66572e-05
9.50911e-06 -9.50934e-06 0 0 2.66572e-05
9.33043e-06 -9.33067e-06 0 0 2.66572e-05
9.15979e-06 -9.16003e-06 0 0 2.66572e-05
8.99662e-06 -8.99686e-06 0 0 2.66572e-05
8.84042e-06 -8.84066e-06 0 0 2.66572e-05
8.69072e-06 -8.69096e-06 0 0 2.66572e-05
8.54711e-06 -8.54735e-06 0 0 2.66572e-05
8.4092e-06 -8.40944e-06 0 0 2.66572e-05
8.27664e-06 -8.27688e-06 0 0 2.66572e-05
8.14911e-06 -8.14935e-06 0 0 2.66572e-05
8.02632e-06 -8.02656e-06 0 0 2.66572e-05
7.90798e-06 -7.90822e-06 0 0 2.66572e-05
7.79386e-06 -7.7941e-06 0 0 2.66572e-05
7.6837e-06 -7.68394e-06 0 0 2.66572e-05
7.57731e-06 -7.57755e-06 0 0 2.66572e-05
7.47448e-06 -7.47472e-06 0 0 2.66572e-05
7.37503e-06 -7.37527e-06 0 0 2.66572e-05
7.27877e-06 -7.27901e-06 0 0 2.66572e-05
7.18556e-06 -7.1858e-06 0 0 2.66572e-05
7.09524e-06 -7.09548e-06 0 0 2.66572e-05
7.00767e-06 -7.00791e-06 0 0 2.66572e-05
6.92272e-06 -6.92296e-06 0 0 2.66572e-05
6.84026e-06 -6.84051e-06 0 0 2.66572e-05
6.7602e-06 -6.76044e-06 0 0 2.66572e-05
6.6824e-06 -6.68264e-06 0 0 2.66572e-05
6.60678e-06 -6.60703e-06 0 0 2.66572e-05
6.53324e-06 -6.53349e-06 0 0 2.66572e-05
6.46169e-06 -6.46194e-06 0 0 2.66572e-05
6.39205e-06 -6.39229e-06 0 0 2.66572e-05
6.32423e-06 -6.32447e-06 0 0 2.66572e-05
6.25817e-06 -6.25841e-06 0 0 2.66572e-05
6.19378e-06 -6.19402e-06 0 0 2.66572e-05
6.13101e-06 -6.13125e-06 0 0 2.66572e-05
6.06978e-06 -6.07003e-06 0 0 2.66572e-05
6.01005e-06 -6.01029e-06 0 0 2.66572e-05
5.95175e-06 -5.95199e-06 0 0 2.66572e-05
5.89483e-06 -5.89507e-06 0 0 2.66572e-05
5.83924e-06 -5.83948e-06 0 0 2.66572e-05
5.78492e-06 -5.78516e-06 0 0 2.66572e-05
5.73184e-06 -5.73208e-06 0 0 2.66572e-05
5.67995e-06 -5.68019e-06 0 0 2.66572e-05
5.62921e-06 -5.62945e-06 0 0 2.66572e-05
5.57957e-06 -5.57981e-06 0 0 2.66572e-05
5.531e-06 -5.53124e-06 0 0 2.66572e-05
5.48347e-06 -5.48371e-06 0 0 2.66572e-05
5.43693e-06 -5.43717e-06 0 0 2.66572e-05
5.39136e-06 -5.3916e-06 0 0 2.66572e-05
5.34673e-06 -5.34697e-06 0 0 2.66572e-05
5.30299e-06 -5.30324e-06 0 0 2.66572e-05
5.26014e-06 -5.26038e-06 0 0 2.66572e-05
5.21813e-06 -5.21837e-06 0 0 2.66572e-05
5.17694e-06 -5.17719e-06 0 0 2.66572e-05
5.13655e-06 -5.13679e-06 0 0 2.66572e-05
5.09693e-06 -5.09717e-06 0 0 2.66572e-05
5.05806e-06 -5.0583e-06 0 0 2.66572e-05
5.01992e-06 -5.02016e-06 0 0 2.66572e-05
4.98248e-06 -4.98272e-06 0 0 2.66572e-05
4.94572e-06 -4.94596e-06 0 0 2.66572e-05
