ARMA_MAT_TXT_FN008
500 2
   1.80050000000000e-02   3.58810000000000e-02
   1.79740000000000e-02   3.58740000000000e-02
   1.80050000000000e-02   3.58290000000000e-02
   1.80080000000000e-02   3.58600000000000e-02
   1.80430000000000e-02   3.59110000000000e-02
   1.80980000000000e-02   3.58960000000000e-02
   1.79750000000000e-02   3.58940000000000e-02
   1.80280000000000e-02   3.58650000000000e-02
   1.80260000000000e-02   3.58840000000000e-02
   1.79860000000000e-02   3.59500000000000e-02
   1.80240000000000e-02   3.64200000000000e-02
   1.81480000000000e-02   3.61420000000000e-02
   1.79660000000000e-02   3.60200000000000e-02
   1.80100000000000e-02   3.60430000000000e-02
   1.79960000000000e-02   3.60530000000000e-02
   1.80250000000000e-02   3.60080000000000e-02
   1.79820000000000e-02   3.73660000000000e-02
   1.86760000000000e-02   3.59100000000000e-02
   1.84750000000000e-02   3.58900000000000e-02
   1.82230000000000e-02   3.58360000000000e-02
   1.81500000000000e-02   3.61570000000000e-02
   1.81130000000000e-02   3.58860000000000e-02
   1.81060000000000e-02   3.59190000000000e-02
   1.80730000000000e-02   3.59190000000000e-02
   1.80910000000000e-02   3.58790000000000e-02
   1.80990000000000e-02   3.58480000000000e-02
   1.80890000000000e-02   3.58880000000000e-02
   1.80660000000000e-02   3.58650000000000e-02
   1.80840000000000e-02   3.58760000000000e-02
   1.80500000000000e-02   3.59230000000000e-02
   1.79910000000000e-02   3.58770000000000e-02
   1.79920000000000e-02   3.60540000000000e-02
   1.80220000000000e-02   3.59290000000000e-02
   1.79420000000000e-02   3.59250000000000e-02
   1.81760000000000e-02   3.58590000000000e-02
   1.80170000000000e-02   3.66450000000000e-02
   1.79780000000000e-02   3.58420000000000e-02
   1.80200000000000e-02   3.59600000000000e-02
   1.79950000000000e-02   3.59280000000000e-02
   1.80100000000000e-02   3.59500000000000e-02
   1.79910000000000e-02   3.58780000000000e-02
   1.80660000000000e-02   3.58960000000000e-02
   1.79830000000000e-02   3.59010000000000e-02
   1.80290000000000e-02   3.59670000000000e-02
   1.79850000000000e-02   3.59290000000000e-02
   1.79830000000000e-02   3.61570000000000e-02
   1.80290000000000e-02   3.57650000000000e-02
   1.80450000000000e-02   3.57910000000000e-02
   1.79980000000000e-02   3.59940000000000e-02
   1.80380000000000e-02   3.59200000000000e-02
   1.79790000000000e-02   3.58750000000000e-02
   1.80220000000000e-02   3.58560000000000e-02
   1.79590000000000e-02   3.58830000000000e-02
   1.79840000000000e-02   3.59400000000000e-02
   1.79980000000000e-02   3.58980000000000e-02
   1.80110000000000e-02   3.59090000000000e-02
   1.80310000000000e-02   3.59070000000000e-02
   1.80040000000000e-02   3.58270000000000e-02
   1.80130000000000e-02   3.58330000000000e-02
   1.79360000000000e-02   3.58110000000000e-02
   1.80710000000000e-02   3.58370000000000e-02
   1.80280000000000e-02   3.69420000000000e-02
   1.80320000000000e-02   3.58860000000000e-02
   1.84450000000000e-02   3.58380000000000e-02
   1.79800000000000e-02   3.59150000000000e-02
   1.80080000000000e-02   3.63690000000000e-02
   1.80480000000000e-02   3.62660000000000e-02
   1.79820000000000e-02   3.60350000000000e-02
   1.79960000000000e-02   3.60470000000000e-02
   1.80140000000000e-02   3.60250000000000e-02
   1.80320000000000e-02   3.60380000000000e-02
   1.80300000000000e-02   3.60340000000000e-02
   1.80020000000000e-02   3.58560000000000e-02
   1.80440000000000e-02   3.60220000000000e-02
   1.79970000000000e-02   3.59380000000000e-02
   1.80640000000000e-02   3.58450000000000e-02
   1.79790000000000e-02   3.63550000000000e-02
   1.80280000000000e-02   3.59710000000000e-02
   1.79930000000000e-02   3.58910000000000e-02
   1.86190000000000e-02   3.59440000000000e-02
   1.80500000000000e-02   3.58130000000000e-02
   1.79700000000000e-02   3.58820000000000e-02
   1.79980000000000e-02   3.67180000000000e-02
   1.80310000000000e-02   3.59170000000000e-02
   1.80260000000000e-02   3.59180000000000e-02
   1.80510000000000e-02   3.58990000000000e-02
   1.83150000000000e-02   3.58300000000000e-02
   1.80220000000000e-02   3.59390000000000e-02
   1.79640000000000e-02   3.59980000000000e-02
   1.80110000000000e-02   3.65150000000000e-02
   1.80070000000000e-02   3.58190000000000e-02
   1.80130000000000e-02   3.58310000000000e-02
   1.79590000000000e-02   3.58610000000000e-02
   1.79780000000000e-02   3.59050000000000e-02
   1.80020000000000e-02   3.58960000000000e-02
   1.79850000000000e-02   3.59460000000000e-02
   1.79630000000000e-02   3.58010000000000e-02
   1.80320000000000e-02   3.58670000000000e-02
   1.79700000000000e-02   3.59490000000000e-02
   1.80240000000000e-02   3.60160000000000e-02
   1.79990000000000e-02   3.58790000000000e-02
   1.80040000000000e-02   3.58410000000000e-02
   1.80010000000000e-02   3.58320000000000e-02
   1.79580000000000e-02   3.58270000000000e-02
   1.80130000000000e-02   3.59630000000000e-02
   1.79820000000000e-02   3.59170000000000e-02
   1.80880000000000e-02   3.59780000000000e-02
   1.80530000000000e-02   3.59500000000000e-02
   1.80180000000000e-02   3.59530000000000e-02
   1.80450000000000e-02   3.58760000000000e-02
   1.79540000000000e-02   3.59500000000000e-02
   1.80720000000000e-02   3.59550000000000e-02
   1.79690000000000e-02   3.58670000000000e-02
   1.79970000000000e-02   3.58140000000000e-02
   1.79840000000000e-02   3.59420000000000e-02
   1.80310000000000e-02   3.58860000000000e-02
   1.80140000000000e-02   3.58650000000000e-02
   1.79960000000000e-02   3.58820000000000e-02
   1.79560000000000e-02   3.58980000000000e-02
   1.79880000000000e-02   3.58710000000000e-02
   1.79700000000000e-02   3.59670000000000e-02
   1.79580000000000e-02   3.64830000000000e-02
   1.79730000000000e-02   3.61280000000000e-02
   1.80150000000000e-02   3.60510000000000e-02
   1.79630000000000e-02   3.59970000000000e-02
   1.80660000000000e-02   3.60300000000000e-02
   1.79670000000000e-02   3.60420000000000e-02
   1.79910000000000e-02   3.59210000000000e-02
   1.81720000000000e-02   3.58580000000000e-02
   1.86380000000000e-02   3.58840000000000e-02
   1.81840000000000e-02   3.58850000000000e-02
   1.80900000000000e-02   3.58840000000000e-02
   1.80900000000000e-02   3.59480000000000e-02
   1.80940000000000e-02   3.59010000000000e-02
   1.80920000000000e-02   3.57970000000000e-02
   1.80600000000000e-02   3.58320000000000e-02
   1.80800000000000e-02   3.58440000000000e-02
   1.81000000000000e-02   3.59690000000000e-02
   1.80930000000000e-02   3.58670000000000e-02
   1.80740000000000e-02   3.59050000000000e-02
   1.80690000000000e-02   3.59790000000000e-02
   1.80700000000000e-02   3.58350000000000e-02
   1.81830000000000e-02   3.59130000000000e-02
   1.80860000000000e-02   3.59530000000000e-02
   1.81540000000000e-02   3.58880000000000e-02
   1.80930000000000e-02   3.58430000000000e-02
   1.80790000000000e-02   3.57990000000000e-02
   1.80710000000000e-02   3.57610000000000e-02
   1.80820000000000e-02   3.58870000000000e-02
   1.80710000000000e-02   3.59310000000000e-02
   1.81180000000000e-02   3.58870000000000e-02
   1.80920000000000e-02   3.57510000000000e-02
   1.80920000000000e-02   3.57760000000000e-02
   1.80990000000000e-02   3.58740000000000e-02
   1.80750000000000e-02   3.59250000000000e-02
   1.80740000000000e-02   3.59100000000000e-02
   1.80700000000000e-02   3.58970000000000e-02
   1.80760000000000e-02   3.59240000000000e-02
   1.80870000000000e-02   3.58670000000000e-02
   1.81000000000000e-02   3.58500000000000e-02
   1.80820000000000e-02   3.58340000000000e-02
   1.81040000000000e-02   3.58660000000000e-02
   1.80760000000000e-02   3.58850000000000e-02
   1.80930000000000e-02   3.58800000000000e-02
   1.80940000000000e-02   3.58710000000000e-02
   1.80860000000000e-02   3.59290000000000e-02
   1.80860000000000e-02   3.59540000000000e-02
   1.80760000000000e-02   3.58370000000000e-02
   1.80790000000000e-02   3.58710000000000e-02
   1.80760000000000e-02   3.58540000000000e-02
   1.80830000000000e-02   3.58580000000000e-02
   1.80820000000000e-02   3.58570000000000e-02
   1.80750000000000e-02   3.58920000000000e-02
   1.80800000000000e-02   3.58380000000000e-02
   1.80730000000000e-02   3.58390000000000e-02
   1.80790000000000e-02   3.59020000000000e-02
   1.80840000000000e-02   3.60940000000000e-02
   1.80690000000000e-02   3.64780000000000e-02
   1.80910000000000e-02   3.61260000000000e-02
   1.80720000000000e-02   3.59870000000000e-02
   1.80740000000000e-02   3.60000000000000e-02
   1.80780000000000e-02   3.60260000000000e-02
   1.80730000000000e-02   3.63640000000000e-02
   1.80860000000000e-02   3.59280000000000e-02
   1.80690000000000e-02   3.59510000000000e-02
   1.87630000000000e-02   3.59030000000000e-02
   1.81850000000000e-02   3.58680000000000e-02
   1.81990000000000e-02   3.58890000000000e-02
   1.80760000000000e-02   3.59900000000000e-02
   1.81140000000000e-02   3.58930000000000e-02
   1.80690000000000e-02   3.59150000000000e-02
   1.80710000000000e-02   3.58160000000000e-02
   1.80760000000000e-02   3.58280000000000e-02
   1.80800000000000e-02   3.59280000000000e-02
   1.80880000000000e-02   3.59470000000000e-02
   1.80780000000000e-02   3.58270000000000e-02
   1.80750000000000e-02   3.59000000000000e-02
   1.80840000000000e-02   3.59580000000000e-02
   1.80760000000000e-02   3.58670000000000e-02
   1.80880000000000e-02   3.59610000000000e-02
   1.80910000000000e-02   3.59630000000000e-02
   1.80870000000000e-02   3.58340000000000e-02
   1.80840000000000e-02   3.58000000000000e-02
   1.80890000000000e-02   3.58540000000000e-02
   1.80730000000000e-02   3.73340000000000e-02
   1.80670000000000e-02   3.59580000000000e-02
   1.80870000000000e-02   3.58700000000000e-02
   1.80720000000000e-02   3.59070000000000e-02
   1.80830000000000e-02   3.59340000000000e-02
   1.80720000000000e-02   3.60470000000000e-02
   1.80840000000000e-02   3.64450000000000e-02
   1.80820000000000e-02   3.59460000000000e-02
   1.80710000000000e-02   3.58840000000000e-02
   1.80720000000000e-02   3.58080000000000e-02
   1.80840000000000e-02   3.58780000000000e-02
   1.80720000000000e-02   3.59530000000000e-02
   1.80690000000000e-02   3.58230000000000e-02
   1.80760000000000e-02   3.58430000000000e-02
   1.81100000000000e-02   3.59330000000000e-02
   1.80810000000000e-02   3.58760000000000e-02
   1.80960000000000e-02   3.58580000000000e-02
   1.80890000000000e-02   3.65710000000000e-02
   1.80950000000000e-02   3.60000000000000e-02
   1.80700000000000e-02   3.58620000000000e-02
   1.80810000000000e-02   3.58460000000000e-02
   1.80770000000000e-02   3.59020000000000e-02
   1.80700000000000e-02   3.58670000000000e-02
   1.80700000000000e-02   3.59520000000000e-02
   1.80720000000000e-02   3.59040000000000e-02
   1.80660000000000e-02   3.58780000000000e-02
   1.80650000000000e-02   3.58900000000000e-02
   1.80880000000000e-02   3.59400000000000e-02
   1.80840000000000e-02   3.64000000000000e-02
   1.80730000000000e-02   3.61740000000000e-02
   1.80790000000000e-02   3.60510000000000e-02
   1.80700000000000e-02   3.60280000000000e-02
   1.80800000000000e-02   3.60530000000000e-02
   1.80760000000000e-02   3.60280000000000e-02
   1.80720000000000e-02   3.60550000000000e-02
   1.84750000000000e-02   3.60320000000000e-02
   1.82410000000000e-02   3.59250000000000e-02
   1.81350000000000e-02   3.59520000000000e-02
   1.80920000000000e-02   3.58980000000000e-02
   1.82230000000000e-02   3.59870000000000e-02
   1.87370000000000e-02   3.59750000000000e-02
   1.80720000000000e-02   3.58440000000000e-02
   1.80730000000000e-02   3.58720000000000e-02
   1.81680000000000e-02   3.58740000000000e-02
   1.80870000000000e-02   3.58400000000000e-02
   1.80850000000000e-02   3.59570000000000e-02
   1.81010000000000e-02   3.59240000000000e-02
   1.80850000000000e-02   3.59520000000000e-02
   1.81070000000000e-02   3.59250000000000e-02
   1.80900000000000e-02   3.59660000000000e-02
   1.80950000000000e-02   3.59230000000000e-02
   1.80790000000000e-02   3.59460000000000e-02
   1.80740000000000e-02   3.61140000000000e-02
   1.80780000000000e-02   3.58600000000000e-02
   1.80720000000000e-02   3.58240000000000e-02
   1.80940000000000e-02   3.67660000000000e-02
   1.80750000000000e-02   3.59090000000000e-02
   1.80820000000000e-02   3.59360000000000e-02
   1.87410000000000e-02   3.61360000000000e-02
   1.87760000000000e-02   3.58490000000000e-02
   1.84090000000000e-02   3.58920000000000e-02
   1.80830000000000e-02   3.59720000000000e-02
   1.80750000000000e-02   3.59780000000000e-02
   1.80780000000000e-02   3.58900000000000e-02
   1.80770000000000e-02   3.59070000000000e-02
   1.80780000000000e-02   3.59220000000000e-02
   1.80770000000000e-02   3.58710000000000e-02
   1.80850000000000e-02   3.59490000000000e-02
   1.80850000000000e-02   3.59160000000000e-02
   1.80820000000000e-02   3.58570000000000e-02
   1.80210000000000e-02   3.59610000000000e-02
   1.80130000000000e-02   3.59240000000000e-02
   1.80060000000000e-02   3.59660000000000e-02
   1.80790000000000e-02   3.60140000000000e-02
   1.79760000000000e-02   3.59130000000000e-02
   1.80560000000000e-02   3.58530000000000e-02
   1.80230000000000e-02   3.58930000000000e-02
   1.80330000000000e-02   3.59080000000000e-02
   1.80160000000000e-02   3.58900000000000e-02
   1.80460000000000e-02   3.59560000000000e-02
   1.79920000000000e-02   3.60450000000000e-02
   1.80430000000000e-02   3.59360000000000e-02
   1.80090000000000e-02   3.59470000000000e-02
   1.80100000000000e-02   3.60000000000000e-02
   1.79890000000000e-02   3.69260000000000e-02
   1.80430000000000e-02   3.61400000000000e-02
   1.80100000000000e-02   3.60110000000000e-02
   1.80010000000000e-02   3.60080000000000e-02
   1.80600000000000e-02   3.60490000000000e-02
   1.80100000000000e-02   3.62050000000000e-02
   1.80680000000000e-02   3.60640000000000e-02
   1.79700000000000e-02   3.60520000000000e-02
   1.80530000000000e-02   3.59240000000000e-02
   1.79970000000000e-02   3.59110000000000e-02
   1.80000000000000e-02   3.58540000000000e-02
   1.79740000000000e-02   3.60490000000000e-02
   1.79980000000000e-02   3.67700000000000e-02
   1.80250000000000e-02   3.63800000000000e-02
   1.80280000000000e-02   3.63350000000000e-02
   1.80280000000000e-02   3.63180000000000e-02
   1.80030000000000e-02   3.63470000000000e-02
   1.80180000000000e-02   3.63440000000000e-02
   1.80600000000000e-02   3.63780000000000e-02
   1.80190000000000e-02   3.63010000000000e-02
   1.80340000000000e-02   3.63260000000000e-02
   1.80030000000000e-02   3.63160000000000e-02
   1.80910000000000e-02   3.63490000000000e-02
   1.80030000000000e-02   3.62040000000000e-02
   1.80010000000000e-02   3.63310000000000e-02
   1.79820000000000e-02   3.62750000000000e-02
   1.80280000000000e-02   3.63540000000000e-02
   1.79750000000000e-02   3.65730000000000e-02
   1.80180000000000e-02   3.64450000000000e-02
   1.79840000000000e-02   3.61980000000000e-02
   1.80090000000000e-02   3.61010000000000e-02
   1.80250000000000e-02   3.61850000000000e-02
   1.80170000000000e-02   3.60760000000000e-02
   1.79800000000000e-02   3.62410000000000e-02
   1.80180000000000e-02   3.61140000000000e-02
   1.79900000000000e-02   3.59850000000000e-02
   1.79690000000000e-02   3.59900000000000e-02
   1.79880000000000e-02   3.59090000000000e-02
   1.79660000000000e-02   3.58890000000000e-02
   1.80180000000000e-02   3.60940000000000e-02
   1.80230000000000e-02   3.58820000000000e-02
   1.80290000000000e-02   3.59030000000000e-02
   1.80320000000000e-02   3.59530000000000e-02
   1.80460000000000e-02   3.59290000000000e-02
   1.80390000000000e-02   3.59150000000000e-02
   1.79800000000000e-02   3.59380000000000e-02
   1.80360000000000e-02   3.60660000000000e-02
   1.80040000000000e-02   3.59020000000000e-02
   1.80420000000000e-02   3.59600000000000e-02
